0.525679	0.020428	2.59071	5.4765
0.531772	0.0173744	2.1603	4.47724
0.537936	0.0146428	1.78512	3.62746
0.544171	0.0123887	1.48092	2.95076
0.550479	0.0107333	1.25815	2.45826
0.55686	0.00923964	1.06213	2.03514
0.563314	0.00773861	0.872435	1.63946
0.569844	0.00664827	0.73512	1.3549
0.576449	0.00570054	0.618265	1.11772
0.583131	0.00481604	0.512374	0.90862
0.58989	0.00437073	0.456161	0.793567
0.596727	0.00275789	0.282383	0.481952
0.603644	0.00103789	0.104265	0.174596
0.610641	0.000468317	0.0461629	0.0758517
0.617719	0.000229838	0.0222306	0.035846
0.624879	0.000912571	0.0866231	0.137062
0.632122	0.00161451	0.150407	0.233562
0.639449	0.00240229	0.219657	0.334793
0.646861	0.0033717	0.302616	0.45274
0.654359	0.00451053	0.397402	0.583642
0.661943	0.00570928	0.493828	0.71201
0.669616	0.00707762	0.601047	0.850842
0.677378	0.00866945	0.722897	1.0048
0.685229	0.0107508	0.880285	1.20151
0.693172	0.0131238	1.0553	1.41454
0.701206	0.0169756	1.34064	1.76491
0.709334	0.0254279	1.97244	2.55049
0.717556	0.0494887	3.77089	4.78971
0.725873	0.108417	8.11555	10.1267
0.734287	0.0302406	2.22397	2.72647
0.742798	0.176223	12.7339	15.3388
0.751408	0.0308014	2.18708	2.58878
0.760118	0.0214586	1.49738	1.7418
0.768928	0.017988	1.23364	1.41038
0.777841	0.0149355	1.00679	1.13137
0.786857	0.0129	0.854801	0.944248
0.795978	0.0114157	0.74366	0.807596
0.805204	0.0102997	0.659684	0.704361
0.814537	0.00934839	0.588744	0.618111
0.823979	0.00895826	0.554796	0.572792
0.833529	0.00892617	0.543673	0.552034
0.843191	0.00887837	0.531877	0.531187
0.852964	0.00876224	0.516346	0.507256
0.862851	0.00907642	0.526177	0.508525
0.872853	0.00939905	0.536087	0.509745
0.88297	0.00987361	0.554123	0.518448
0.893205	0.0108692	0.600275	0.552682
0.903558	0.012158	0.660816	0.598791
0.914031	0.0136102	0.728112	0.649393
0.924626	0.0163129	0.859056	0.754209
0.935343	0.0221603	1.14886	0.992985
0.946185	0.0347573	1.77413	1.50978
0.957152	0.065336	3.28388	2.75177
0.968247	0.434927	21.5274	17.7648
0.97947	0.0736223	3.58899	2.91697
0.990823	0.0421309	2.02301	1.61955
1.00231	0.0336541	1.5919	1.25545
1.01393	0.0315149	1.46866	1.14113
1.02568	0.0328488	1.50835	1.15477
1.03757	0.0418926	1.89559	1.4301
1.04959	0.0566464	2.52611	1.87824
1.06176	0.0332669	1.46222	1.07161
1.07407	0.0155484	0.673684	0.48669
1.08652	0.0085548	0.365425	0.260266
1.09911	0.0053386	0.224844	0.157896
1.11185	0.0040112	0.166589	0.11536
1.12474	0.00272591	0.111647	0.0762482
1.13777	0.00197673	0.0798546	0.0537899
1.15096	0.00154599	0.0616059	0.0409348
1.1643	0.00126758	0.049832	0.0326662
1.1778	0.00105792	0.0410345	0.0265405
1.19145	0.000899251	0.0344186	0.0219671
1.20526	0.000769312	0.029059	0.0183033
1.21923	0.000650595	0.0242552	0.0150791
1.23336	0.000565759	0.0208205	0.0127772
1.24766	0.000541329	0.019667	0.0119153
1.26212	0.000484247	0.0173705	0.0103909
1.27675	0.000435902	0.0154402	0.00912046
1.29155	0.000478645	0.0167435	0.00976758
1.30652	0.00116094	0.0401111	0.0231117
1.32166	0.00164017	0.0559777	0.031861
1.33698	0.00776818	0.26192	0.14728
1.35248	0.00135213	0.0450445	0.0250263
1.36816	0.000560679	0.0184571	0.0101333
1.38402	0.000459251	0.0149409	0.0081068
1.40006	0.000442439	0.0142269	0.00762987
1.41629	0.000437881	0.0139185	0.0073788
1.4327	0.000480224	0.0150907	0.00790939
1.44931	0.000494638	0.0153687	0.00796451
1.46611	0.000518639	0.0159349	0.00816606
1.4831	0.000477432	0.0145071	0.00735253
1.50029	0.000476536	0.0143219	0.00717963
1.51768	0.000491696	0.0146181	0.00724914
1.53528	0.000561529	0.016516	0.00810305
1.55307	0.00100968	0.0293836	0.0142642
1.57107	0.000906615	0.0261088	0.0125424
1.58928	0.000789222	0.0224934	0.0106942
1.6077	0.000467529	0.0131889	0.00620659
1.62634	0.00050511	0.0141052	0.00657095
1.64519	0.000507565	0.0140323	0.00647192
1.66426	0.000591768	0.0161989	0.00739763
1.68355	0.00051811	0.0140443	0.00635134
1.70307	0.000549552	0.0147531	0.00660776
1.72281	0.000590094	0.0156907	0.00696098
1.74277	0.000615727	0.0162183	0.00712755
1.76298	0.00062177	0.0162254	0.00706457
1.78341	0.000642904	0.0166229	0.00717144
1.80408	0.000619482	0.0158721	0.00678565
1.82499	0.00064383	0.0163483	0.00692685
1.84615	0.000622714	0.0156724	0.00658195
1.86755	0.000641937	0.0160152	0.00666742
1.88919	0.0007698	0.0190397	0.00785852
1.91109	0.000640336	0.0157029	0.00642636
1.93324	0.000660562	0.016063	0.00651873
1.95565	0.000663624	0.0160038	0.0064411
1.97832	0.000625072	0.0149508	0.00596833
2.00125	0.0007011	0.0166341	0.00658693
2.02445	0.000738724	0.0173873	0.00683064
2.04791	0.000697952	0.0162987	0.00635295
2.07165	0.000711197	0.0164795	0.00637389
2.09566	0.000664303	0.0152753	0.00586326
2.11995	0.0008128	0.0185492	0.00706657
2.14453	0.000870397	0.0197162	0.00745567
2.16938	0.000850284	0.0191197	0.00717744
2.19453	0.000868029	0.0193779	0.00722217
2.21997	0.000966099	0.0214138	0.00792453
2.2457	0.000818296	0.0180106	0.00661868
2.27173	0.00075922	0.016595	0.00605658
2.29806	0.000751596	0.0163165	0.00591468
2.3247	0.000906068	0.0195381	0.00703532
2.35164	0.000861921	0.0184634	0.00660472
2.3789	0.000890242	0.018946	0.00673358
2.40648	0.000891768	0.0188569	0.00665927
2.43437	0.000895958	0.0188259	0.00660671
2.46259	0.00091281	0.0190609	0.00664792
2.49113	0.000883465	0.0183353	0.00635605
2.52	0.000995227	0.0205304	0.00707451
2.54921	0.000995203	0.0204082	0.00699108
2.57876	0.000906053	0.0184716	0.00629111
2.60865	0.000948647	0.019229	0.0065118
2.63889	0.000898525	0.0181101	0.00609859
2.66948	0.000949662	0.0190344	0.00637458
2.70042	0.0011074	0.0220747	0.00735278
2.73172	0.00106159	0.0210476	0.00697337
2.76339	0.000921839	0.0181801	0.00599183
2.79542	0.000983528	0.0192958	0.00632684
2.82782	0.000967456	0.0188834	0.00616033
2.8606	0.00101893	0.0197881	0.00642341
2.89375	0.00113128	0.0218611	0.00706172
2.92729	0.00108346	0.0208353	0.00669809
2.96123	0.00105237	0.0201406	0.00644426
2.99555	0.00106884	0.0203598	0.00648425
3.03027	0.00107355	0.0203551	0.00645329
3.0654	0.00112486	0.0212312	0.00670104
3.10093	0.00117379	0.0220561	0.00693088
3.13687	0.00114511	0.021423	0.00670301
3.17323	0.00113984	0.0212327	0.00661541
3.21001	0.00118869	0.0220491	0.00684132
3.24722	0.00106136	0.0196056	0.00605842
3.28486	0.00117077	0.0215384	0.00662917
3.32293	0.0011625	0.0213008	0.00653038
3.36145	0.00114529	0.0209031	0.00638387
3.40041	0.00113803	0.0206905	0.00629517
3.43983	0.00111606	0.0202144	0.0061276
3.4797	0.00117411	0.0211867	0.0063991
3.52003	0.00114179	0.0205284	0.00617831
3.56083	0.00116555	0.0208806	0.00626247
3.60211	0.00119123	0.0212659	0.00635629
3.64386	0.00125772	0.0223757	0.00666569
3.6861	0.00114945	0.0203803	0.00605143
3.72882	0.00124177	0.0219444	0.00649499
3.77204	0.00116765	0.0205676	0.00606839
3.81576	0.00135948	0.0238702	0.00702122
3.85999	0.00130248	0.022798	0.00668569
3.90474	0.00132327	0.0230911	0.00675173
3.95	0.00130971	0.0227858	0.0066433
3.99578	0.00132678	0.023015	0.00669123
4.0421	0.00135436	0.0234258	0.00679191
4.08895	0.00133085	0.0229541	0.00663725
4.13634	0.00132543	0.0227974	0.00657459
4.18429	0.00132331	0.0226991	0.00652941
4.23279	0.00144926	0.0247937	0.00711398
4.28185	0.00142062	0.0242405	0.00693817
4.33148	0.00144116	0.0245285	0.00700375
4.38169	0.00149284	0.0253446	0.00721982
4.43248	0.00152861	0.0258886	0.00735794
4.48386	0.0015509	0.0262032	0.00743075
4.53583	0.00158924	0.0267883	0.00758012
4.5884	0.00164927	0.0277366	0.00783178
4.64159	0.00168779	0.0283209	0.00798019
4.69539	0.00172275	0.0288441	0.00811122
4.74981	0.00181949	0.0303985	0.00853151
4.80487	0.00188876	0.0314898	0.00882085
4.86056	0.00196754	0.032736	0.00915282
4.9169	0.0021153	0.0351238	0.00980263
4.9739	0.00220512	0.0365434	0.0101808
5.03155	0.00229919	0.0380294	0.0105766
5.08987	0.00246637	0.0407184	0.0113055
5.14887	0.00265836	0.0438078	0.0121436
5.20855	0.00283265	0.0465965	0.0128962
5.26892	0.00304617	0.0500215	0.0138229
5.32999	0.00324628	0.0532167	0.0146841
5.39177	0.00349682	0.0572285	0.0157683
5.45427	0.00377394	0.0616636	0.0169666
5.51749	0.00407051	0.0664038	0.0182462
5.58145	0.00439241	0.0715444	0.0196331
5.64614	0.00471137	0.0766238	0.0210004
5.71159	0.00505805	0.0821411	0.0224851
5.77779	0.00539877	0.0875486	0.0239371
5.84476	0.00565748	0.0916158	0.0250206
5.91251	0.00545887	0.0882792	0.024083
5.98104	0.0176973	0.285816	0.0778897
6.05037	0.00932842	0.150462	0.0409618
6.1205	0.00944465	0.152145	0.0413798
6.19144	0.00998922	0.16072	0.0436713
6.26321	0.0106926	0.171832	0.0466488
6.3358	0.0114999	0.184591	0.0500699
6.40924	0.0123863	0.198597	0.0538249
6.48353	0.0133315	0.213518	0.057824
6.55869	0.0142316	0.22769	0.0616166
6.63471	0.0197553	0.31574	0.0853841
6.71161	0.0173857	0.277588	0.0750172
6.78941	0.0221628	0.353519	0.0954774
6.8681	0.0200865	0.320097	0.0863999
6.94771	0.021683	0.345225	0.0931308
7.02824	0.0234145	0.372463	0.100427
7.10971	0.0252788	0.401776	0.108279
7.19212	0.0272904	0.43339	0.116747
7.27548	0.0294554	0.467399	0.125857
7.35981	0.0317791	0.503882	0.13563
7.44512	0.0342746	0.543045	0.146122
7.53142	0.0369523	0.585052	0.157378
7.61872	0.0398219	0.630049	0.169437
7.70703	0.0428953	0.678225	0.18235
7.79636	0.0461865	0.729798	0.196178
7.88673	0.049709	0.784977	0.210976
7.97814	0.0534755	0.84396	0.2268
8.07062	0.0575001	0.906967	0.243709
8.16417	0.0617987	0.974246	0.261772
8.2588	0.066388	1.04606	0.281062
8.35453	0.0712861	1.12269	0.301654
8.45137	0.0765086	1.20438	0.323617
8.54933	0.0820752	1.29144	0.347037
8.64842	0.0880043	1.38416	0.371993
8.74867	0.0943177	1.48288	0.398582
8.85007	0.101035	1.58791	0.426889
8.95266	0.10818	1.69962	0.457015
9.05643	0.115775	1.81836	0.489065
9.1614	0.123844	1.94451	0.52314
9.26759	0.132411	2.07845	0.559348
9.37502	0.141501	2.22058	0.597804
9.48368	0.151134	2.3712	0.638594
9.59361	0.161983	2.54088	0.684573
9.70481	0.172261	2.7016	0.728199
9.8173	0.183728	2.88098	0.776919
9.93109	0.195876	3.07103	0.828595
10.0462	0.208732	3.2722	0.883354
10.1627	0.222327	3.48499	0.941342
10.2804	0.236697	3.70997	1.00272
10.3996	0.251877	3.94769	1.06766
10.5202	0.267905	4.19877	1.13633
10.6421	0.284819	4.46382	1.20892
10.7654	0.302659	4.74348	1.28561
10.8902	0.321466	5.03841	1.36661
11.0165	0.341282	5.3493	1.4521
11.1442	0.362151	5.67684	1.54231
11.2733	0.384116	6.02177	1.63745
11.404	0.407225	6.38482	1.73774
11.5362	0.431525	6.76679	1.84342
11.6699	0.457062	7.16844	1.95473
11.8052	0.483888	7.59059	2.07191
11.942	0.512053	8.03409	2.19522
12.0804	0.541609	8.49979	2.32493
12.2204	0.572609	8.98857	2.46131
12.3621	0.605107	9.50133	2.60463
12.5054	0.639158	10.039	2.7552
12.6503	0.67482	10.6025	2.91329
12.797	0.712151	11.1929	3.07922
12.9453	0.751208	11.8111	3.25331
13.0954	0.792053	12.4581	3.43587
13.2471	0.834746	13.135	3.62723
13.4007	0.879348	13.8428	3.82773
13.556	0.925924	14.5827	4.03773
13.7131	0.974537	15.3556	4.25757
13.8721	1.02525	16.1629	4.48762
14.0329	1.07814	17.0055	4.72825
14.1955	1.13326	17.8847	4.97984
14.3601	1.19068	18.8017	5.24277
14.5265	1.25047	19.7577	5.51745
14.6949	1.31271	20.7539	5.80428
14.8652	1.37746	21.7915	6.10365
15.0376	1.44479	22.872	6.416
15.2119	1.51477	23.9965	6.74174
15.3882	1.58749	25.1664	7.08131
15.5665	1.663	26.383	7.43513
15.747	1.74139	27.6477	7.80364
15.9295	1.82273	28.962	8.18729
16.1141	1.90709	30.3272	8.58653
16.3009	1.99455	31.7447	9.00179
16.4899	2.0852	33.216	9.43354
16.681	2.17909	34.7426	9.88223
16.8744	2.27632	36.326	10.3483
17.0699	2.37696	37.9677	10.8322
17.2678	2.48109	39.6693	11.3344
17.468	2.58879	41.4323	11.8553
17.6704	2.70014	43.2583	12.3953
17.8753	2.81521	45.1489	12.9549
18.0824	2.9341	47.1059	13.5346
18.292	3.05687	49.1307	14.1346
18.5041	3.18362	51.2252	14.7553
18.7186	3.31443	53.391	15.3972
18.9355	3.44937	55.6299	16.0606
19.155	3.58853	57.9436	16.7458
19.377	3.732	60.3339	17.4531
19.6016	3.87986	62.8026	18.1828
19.8288	4.03219	65.3516	18.935
20.0587	4.18907	67.9827	19.7099
20.2912	4.35061	70.6977	20.5077
20.5264	4.51687	73.4986	21.3286
20.7643	4.68795	76.3873	22.1724
21.005	4.86394	79.3658	23.0392
21.2485	5.04492	82.436	23.9288
21.4947	5.23098	85.5999	24.8412
21.7439	5.42221	88.8596	25.776
21.9959	5.6187	92.2171	26.733
22.2509	5.82054	95.6744	27.7118
22.5088	6.02783	99.2337	28.7118
22.7697	6.24065	102.897	29.7324
23.0336	6.45909	106.666	30.773
23.3006	6.68326	110.544	31.8328
23.5707	6.91325	114.532	32.9108
23.8439	7.14915	118.633	34.006
24.1203	7.39107	122.849	35.1172
24.3999	7.63909	127.181	36.2433
24.6827	7.89333	131.633	37.3829
24.9688	8.15388	136.206	38.5344
25.2582	8.42084	140.903	39.6963
25.551	8.69433	145.725	40.8669
25.8471	8.97445	150.676	42.0443
26.1467	9.2613	155.756	43.2266
26.4498	9.555	160.968	44.4119
26.7564	9.85566	166.315	45.5981
27.0665	10.1634	171.798	46.7829
27.3803	10.4783	177.419	47.9641
27.6976	10.8006	183.181	49.1395
28.0187	11.1303	189.085	50.3068
28.3434	11.4675	195.132	51.4635
28.672	11.8125	201.326	52.6073
29.0043	12.1653	207.666	53.7359
29.3405	12.526	214.155	54.8469
29.6806	12.8948	220.794	55.9379
30.0246	13.2719	227.584	57.0067
30.3726	13.6573	234.525	58.0511
30.7247	14.0513	241.619	59.0688
31.0808	14.4539	248.865	60.0577
31.4411	14.8653	256.264	61.0159
31.8055	15.2857	263.816	61.9415
32.1742	15.7152	271.519	62.8324
32.5471	16.154	279.373	63.6871
32.9244	16.6021	287.376	64.5039
33.306	17.0598	295.527	65.2813
33.6921	17.5272	303.821	66.0177
34.0826	18.0044	312.257	66.7119
34.4776	18.4917	320.83	67.3626
34.8773	18.989	329.536	67.9687
35.2815	19.4966	338.369	68.5291
35.6905	20.0146	347.323	69.0429
36.1042	20.5432	356.391	69.509
36.5227	21.0823	365.566	69.9267
36.946	21.6322	374.839	70.2953
37.3743	22.193	384.198	70.614
37.8075	22.7646	393.635	70.8822
38.2457	23.3473	403.137	71.0994
38.689	23.941	412.69	71.265
39.1375	24.5459	422.281	71.3785
39.5911	25.162	431.895	71.4397
40.05	25.7892	441.515	71.4481
40.5142	26.4277	451.125	71.4035
40.9838	27.0773	460.705	71.3058
41.4589	27.7381	470.237	71.1547
41.9394	28.41	479.701	70.9503
42.4256	29.093	489.075	70.6928
42.9173	29.787	498.339	70.3822
43.4148	30.4919	507.469	70.0188
43.918	31.2075	516.443	69.6032
44.4271	31.9338	525.239	69.1358
44.942	32.6706	533.834	68.6174
45.463	33.4178	542.204	68.0489
45.9899	34.1752	550.328	67.4312
46.523	34.9426	558.183	66.7656
47.0622	35.7199	565.749	66.0534
47.6078	36.507	573.005	65.2964
48.1596	37.3038	579.937	64.4965
48.7178	38.1122	586.556	63.6588
49.2825	38.9157	592.596	62.7588
49.8537	39.7436	598.494	61.8467
50.4316	40.5764	603.94	60.8934
51.0162	41.4172	608.976	59.9068
51.6075	42.2663	613.594	58.8898
52.2057	43.1234	617.791	57.8451
52.8108	43.9886	621.56	56.7757
53.4229	44.8618	624.898	55.6841
54.0422	45.7427	627.805	54.5733
54.6686	46.6314	630.281	53.4461
55.3022	47.5278	632.33	52.3052
55.9433	48.4319	633.955	51.1533
56.5917	49.3435	635.163	49.9934
57.2477	50.2628	635.962	48.8279
57.9112	51.1896	636.361	47.6594
58.5825	52.1241	636.371	46.4905
59.2615	53.0661	636.004	45.3235
59.9484	54.0173	635.289	44.1617
60.6433	54.9734	634.19	43.004
61.3462	55.9386	632.771	41.8556
62.0573	56.9117	631.03	40.7173
62.7766	57.8926	628.982	39.5908
63.5043	58.8816	626.642	38.4777
64.2403	59.8786	624.026	37.3793
64.985	60.8836	621.15	36.2969
65.7382	61.8969	618.028	35.2317
66.5002	62.9184	614.676	34.1847
67.271	63.9481	611.108	33.1567
68.0507	64.9863	607.34	32.1484
68.8395	66.0328	603.385	31.1606
69.6374	67.0878	599.257	30.1938
70.4446	68.1513	594.968	29.2482
71.2612	69.2234	590.533	28.3244
72.0872	70.304	585.963	27.4224
72.9227	71.3931	581.269	26.5424
73.768	72.4909	576.463	25.6846
74.623	73.5973	571.555	24.8489
75.488	74.7122	566.556	24.0352
76.363	75.8358	561.473	23.2435
77.2481	76.9679	556.318	22.4736
78.1435	78.1086	551.097	21.7252
79.0493	79.2578	545.819	20.9981
79.9655	80.4155	540.492	20.292
80.8924	81.5817	535.122	19.6067
81.8301	82.7563	529.716	18.9417
82.7786	83.9393	524.279	18.2967
83.7381	85.1306	518.819	17.6714
84.7087	86.3301	513.339	17.0653
85.6906	87.5379	507.846	16.478
86.6838	88.7538	502.344	15.9091
87.6886	89.9778	496.836	15.3581
88.705	91.2099	491.328	14.8248
89.7332	92.4499	485.823	14.3085
90.7733	93.6978	480.324	13.8089
91.8254	94.9536	474.836	13.3256
92.8898	96.2171	469.36	12.8581
93.9665	97.4884	463.899	12.406
95.0557	98.7673	458.457	11.9688
96.1575	100.054	453.036	11.5461
97.272	101.348	447.638	11.1376
98.3995	102.649	442.265	10.7428
99.5401	103.958	436.919	10.3613
100.694	105.275	431.602	9.99268
101.861	106.599	426.316	9.6366
103.042	107.93	421.062	9.29266
104.236	109.268	415.841	8.96049
105.444	110.614	410.656	8.63971
106.666	111.966	405.507	8.32998
107.903	113.327	400.395	8.03095
109.154	114.694	395.322	7.74227
110.419	116.068	390.289	7.46362
111.699	117.45	385.296	7.19468
112.993	118.839	380.345	6.93512
114.303	120.236	375.435	6.68465
115.628	121.639	370.569	6.44297
116.968	123.05	365.746	6.20979
118.324	124.469	360.967	5.98483
119.696	125.895	356.233	5.76782
121.083	127.328	351.544	5.55849
122.486	128.77	346.901	5.35659
123.906	130.219	342.305	5.16186
125.342	131.675	337.755	4.97407
126.795	133.14	333.252	4.79299
128.265	134.613	328.796	4.61837
129.752	136.095	324.388	4.45001
131.256	137.584	320.028	4.28769
132.777	139.082	315.716	4.13121
134.316	140.59	311.452	3.98036
135.873	142.106	307.237	3.83495
137.448	143.631	303.071	3.6948
139.041	145.166	298.953	3.55971
140.653	146.71	294.885	3.42952
142.283	148.264	290.865	3.30406
143.932	149.829	286.894	3.18315
145.601	151.404	282.973	3.06665
147.288	152.99	279.1	2.95439
148.996	154.587	275.277	2.84623
150.723	156.196	271.502	2.74202
152.47	157.816	267.777	2.64162
154.237	159.449	264.1	2.54491
156.025	161.094	260.472	2.45174
157.833	162.752	256.893	2.36199
159.663	164.424	253.363	2.27555
161.513	166.11	249.881	2.19229
163.385	167.81	246.447	2.11209
165.279	169.525	243.062	2.03485
167.195	171.255	239.724	1.96047
169.133	173.001	236.434	1.88884
171.093	174.764	233.192	1.81985
173.077	176.543	229.997	1.75342
175.083	178.341	226.849	1.68946
177.112	180.156	223.748	1.62786
179.165	181.991	220.694	1.56856
181.242	183.844	217.686	1.51145
183.343	185.718	214.724	1.45647
185.468	187.613	211.807	1.40354
187.617	189.53	208.937	1.35257
189.792	191.469	206.111	1.3035
191.992	193.431	203.33	1.25627
194.217	195.416	200.593	1.21079
196.469	197.427	197.901	1.16701
198.746	199.463	195.252	1.12486
201.05	201.525	192.647	1.08429
203.38	203.615	190.084	1.04523
205.737	205.733	187.565	1.00763
208.122	207.881	185.087	0.97143
210.535	210.058	182.652	0.936586
212.975	212.267	180.258	0.903044
215.443	214.507	177.905	0.870755
217.941	216.782	175.593	0.839672
220.467	219.09	173.321	0.809751
223.022	221.434	171.089	0.780948
225.607	223.814	168.896	0.75322
228.222	226.232	166.743	0.726527
230.868	228.69	164.627	0.700831
233.544	231.187	162.551	0.676094
236.251	233.726	160.511	0.652279
238.989	236.307	158.509	0.629353
241.759	238.933	156.544	0.60728
244.562	241.604	154.616	0.58603
247.396	244.323	152.723	0.565571
250.264	247.089	150.866	0.545872
253.165	249.905	149.043	0.526905
256.099	252.772	147.256	0.508643
259.068	255.692	145.502	0.491058
262.071	258.667	143.782	0.474124
265.108	261.697	142.095	0.457818
268.181	264.785	140.441	0.442114
271.29	267.932	138.819	0.42699
274.434	271.14	137.229	0.412424
277.615	274.41	135.67	0.398394
280.833	277.744	134.141	0.384881
284.088	281.145	132.644	0.371863
287.381	284.613	131.175	0.359322
290.712	288.151	129.736	0.34724
294.082	291.76	128.326	0.3356
297.491	295.442	126.944	0.324383
300.939	299.2	125.59	0.313574
304.427	303.034	124.263	0.303158
307.956	306.947	122.963	0.293118
311.525	310.94	121.689	0.283441
315.136	315.016	120.441	0.274112
318.789	319.176	119.217	0.265119
322.484	323.422	118.018	0.256447
326.222	327.756	116.844	0.248084
