#Displacement noise coupling G: Multiply G with the displacement noise spectrum of each mirror in m/sqrt(Hz) to get the strain equivalent DARM noise.
#freq,ETMX,ETMY,ITMX,ITMY,BS,PRM,SRM
3.9591,0.00033295,0.00033372,0.00031515,0.00035087,2.5075e-05,6.8781e-08,3.4885e-05
4.0142,0.00033296,0.00033371,0.00031565,0.00035037,2.4377e-05,6.6222e-08,3.3895e-05
4.0701,0.00033297,0.0003337,0.00031615,0.00034987,2.37e-05,6.3742e-08,3.2934e-05
4.1268,0.00033298,0.00033369,0.00031662,0.0003494,2.3042e-05,6.1336e-08,3.2001e-05
4.1843,0.00033299,0.00033368,0.00031709,0.00034893,2.2404e-05,5.9003e-08,3.1096e-05
4.2426,0.000333,0.00033367,0.00031754,0.00034848,2.1785e-05,5.6739e-08,3.0217e-05
4.3016,0.00033301,0.00033366,0.00031797,0.00034804,2.1184e-05,5.4543e-08,2.9363e-05
4.3615,0.00033302,0.00033365,0.0003184,0.00034762,2.06e-05,5.2413e-08,2.8535e-05
4.4223,0.00033303,0.00033364,0.00031881,0.00034721,2.0033e-05,5.0345e-08,2.7731e-05
4.4839,0.00033303,0.00033363,0.00031921,0.00034681,1.9483e-05,4.8337e-08,2.695e-05
4.5463,0.00033304,0.00033362,0.0003196,0.00034642,1.8948e-05,4.6387e-08,2.6191e-05
4.6096,0.00033305,0.00033362,0.00031998,0.00034604,1.8429e-05,4.4492e-08,2.5455e-05
4.6738,0.00033306,0.00033361,0.00032034,0.00034567,1.7925e-05,4.2651e-08,2.474e-05
4.7389,0.00033307,0.0003336,0.0003207,0.00034532,1.7436e-05,4.086e-08,2.4046e-05
4.8049,0.00033307,0.00033359,0.00032104,0.00034497,1.6961e-05,3.9116e-08,2.3371e-05
4.8718,0.00033308,0.00033359,0.00032138,0.00034463,1.6499e-05,3.7418e-08,2.2716e-05
4.9396,0.00033309,0.00033358,0.0003217,0.00034431,1.6051e-05,3.5762e-08,2.208e-05
5.0084,0.00033309,0.00033357,0.00032202,0.00034399,1.5615e-05,3.4144e-08,2.1462e-05
5.0782,0.0003331,0.00033357,0.00032233,0.00034368,1.5192e-05,3.2562e-08,2.0862e-05
5.1489,0.00033311,0.00033356,0.00032263,0.00034339,1.4782e-05,3.1011e-08,2.0279e-05
5.2206,0.00033311,0.00033355,0.00032292,0.00034309,1.4382e-05,2.9487e-08,1.9713e-05
5.2933,0.00033312,0.00033355,0.0003232,0.00034281,1.3995e-05,2.7984e-08,1.9163e-05
5.367,0.00033313,0.00033354,0.00032347,0.00034254,1.3618e-05,2.6497e-08,1.8629e-05
5.4417,0.00033313,0.00033353,0.00032374,0.00034227,1.3252e-05,2.5017e-08,1.8109e-05
5.5175,0.00033314,0.00033353,0.000324,0.00034201,1.2897e-05,2.3536e-08,1.7605e-05
5.5943,0.00033314,0.00033352,0.00032425,0.00034176,1.2552e-05,2.2041e-08,1.7115e-05
5.6722,0.00033315,0.00033352,0.00032449,0.00034152,1.2216e-05,2.0518e-08,1.6639e-05
5.7512,0.00033315,0.00033351,0.00032473,0.00034128,1.189e-05,1.8948e-08,1.6176e-05
5.8313,0.00033316,0.00033351,0.00032496,0.00034105,1.1574e-05,1.7307e-08,1.5727e-05
5.9125,0.00033316,0.0003335,0.00032518,0.00034083,1.1266e-05,1.5563e-08,1.529e-05
5.9948,0.00033317,0.0003335,0.0003254,0.00034061,1.0968e-05,1.3674e-08,1.4865e-05
6.0783,0.00033317,0.00033349,0.00032561,0.0003404,1.0678e-05,1.1591e-08,1.4453e-05
6.163,0.00033318,0.00033349,0.00032582,0.00034019,1.0396e-05,9.2525e-09,1.4052e-05
6.2488,0.00033318,0.00033349,0.00032602,0.00033999,1.0123e-05,6.6042e-09,1.3662e-05
6.3358,0.00033319,0.00033348,0.00032621,0.00033979,9.8573e-06,3.6441e-09,1.3282e-05
6.424,0.00033319,0.00033348,0.0003264,0.0003396,9.5993e-06,1.1442e-09,1.2913e-05
6.5135,0.00033319,0.00033347,0.00032659,0.00033942,9.3482e-06,3.6853e-09,1.2554e-05
6.6042,0.0003332,0.00033347,0.00032677,0.00033923,9.1036e-06,7.0642e-09,1.2204e-05
6.6962,0.0003332,0.00033347,0.00032694,0.00033906,8.8649e-06,1.0036e-08,1.1864e-05
6.7894,0.00033321,0.00033346,0.00032711,0.00033889,8.6323e-06,1.231e-08,1.1535e-05
6.884,0.00033321,0.00033346,0.00032727,0.00033873,8.4057e-06,1.384e-08,1.1214e-05
6.9798,0.00033321,0.00033345,0.00032743,0.00033857,8.1855e-06,1.4741e-08,1.0904e-05
7.077,0.00033322,0.00033345,0.00032758,0.00033842,7.9715e-06,1.5183e-08,1.0602e-05
7.1756,0.00033322,0.00033345,0.00032773,0.00033827,7.7637e-06,1.532e-08,1.0309e-05
7.2755,0.00033322,0.00033344,0.00032788,0.00033812,7.5618e-06,1.5267e-08,1.0024e-05
7.3768,0.00033323,0.00033344,0.00032802,0.00033798,7.3658e-06,1.5101e-08,9.7477e-06
7.4795,0.00033323,0.00033344,0.00032815,0.00033784,7.1753e-06,1.4874e-08,9.4787e-06
7.5837,0.00033323,0.00033344,0.00032829,0.00033771,6.9903e-06,1.4618e-08,9.2172e-06
7.6893,0.00033323,0.00033343,0.00032842,0.00033758,6.8104e-06,1.4353e-08,8.963e-06
7.7964,0.00033324,0.00033343,0.00032854,0.00033745,6.6357e-06,1.4092e-08,8.7159e-06
7.9049,0.00033324,0.00033343,0.00032867,0.00033733,6.4658e-06,1.3843e-08,8.4756e-06
8.015,0.00033324,0.00033342,0.00032879,0.00033721,6.3008e-06,1.3611e-08,8.242e-06
8.1266,0.00033324,0.00033342,0.0003289,0.00033709,6.1403e-06,1.3398e-08,8.0149e-06
8.2398,0.00033325,0.00033342,0.00032902,0.00033698,5.9843e-06,1.3204e-08,7.794e-06
8.3545,0.00033325,0.00033342,0.00032913,0.00033687,5.8327e-06,1.3031e-08,7.5794e-06
8.4709,0.00033325,0.00033342,0.00032923,0.00033677,5.6852e-06,1.2878e-08,7.3706e-06
8.5888,0.00033325,0.00033341,0.00032934,0.00033666,5.5419e-06,1.2744e-08,7.1677e-06
8.7084,0.00033326,0.00033341,0.00032944,0.00033656,5.4026e-06,1.2628e-08,6.9703e-06
8.8297,0.00033326,0.00033341,0.00032953,0.00033646,5.2671e-06,1.253e-08,6.7785e-06
8.9527,0.00033326,0.00033341,0.00032963,0.00033637,5.1354e-06,1.2447e-08,6.5919e-06
9.0773,0.00033326,0.0003334,0.00032972,0.00033627,5.0073e-06,1.2378e-08,6.4106e-06
9.2037,0.00033326,0.0003334,0.00032981,0.00033618,4.8828e-06,1.2322e-08,6.2342e-06
9.3319,0.00033327,0.0003334,0.0003299,0.0003361,4.7618e-06,1.2278e-08,6.0627e-06
9.4618,0.00033327,0.0003334,0.00032999,0.00033601,4.644e-06,1.2244e-08,5.896e-06
9.5936,0.00033327,0.0003334,0.00033007,0.00033593,4.5296e-06,1.2219e-08,5.7339e-06
9.7272,0.00033327,0.0003334,0.00033015,0.00033585,4.4183e-06,1.2202e-08,5.5762e-06
9.8627,0.00033327,0.00033339,0.00033023,0.00033577,4.31e-06,1.2192e-08,5.4229e-06
10,0.00033327,0.00033339,0.0003303,0.00033569,4.2048e-06,1.2187e-08,5.2739e-06
10.139,0.00033328,0.00033339,0.00033038,0.00033562,4.1025e-06,1.2187e-08,5.1289e-06
10.28,0.00033328,0.00033339,0.00033045,0.00033555,4.0029e-06,1.219e-08,4.988e-06
10.424,0.00033328,0.00033339,0.00033052,0.00033548,3.9062e-06,1.2196e-08,4.851e-06
10.569,0.00033328,0.00033339,0.00033059,0.00033541,3.8121e-06,1.2204e-08,4.7177e-06
10.716,0.00033328,0.00033338,0.00033066,0.00033534,3.7206e-06,1.2214e-08,4.5881e-06
10.865,0.00033328,0.00033338,0.00033072,0.00033528,3.6316e-06,1.2223e-08,4.4621e-06
11.016,0.00033329,0.00033338,0.00033078,0.00033521,3.545e-06,1.2232e-08,4.3396e-06
11.17,0.00033329,0.00033338,0.00033084,0.00033515,3.4609e-06,1.2241e-08,4.2204e-06
11.325,0.00033329,0.00033338,0.0003309,0.00033509,3.379e-06,1.2248e-08,4.1045e-06
11.483,0.00033329,0.00033338,0.00033096,0.00033504,3.2994e-06,1.2253e-08,3.9918e-06
11.643,0.00033329,0.00033338,0.00033102,0.00033498,3.222e-06,1.2255e-08,3.8823e-06
11.805,0.00033329,0.00033338,0.00033107,0.00033493,3.1467e-06,1.2255e-08,3.7757e-06
11.97,0.00033329,0.00033337,0.00033112,0.00033487,3.0735e-06,1.2252e-08,3.6721e-06
12.136,0.00033329,0.00033337,0.00033117,0.00033482,3.0023e-06,1.2245e-08,3.5713e-06
12.305,0.00033329,0.00033337,0.00033122,0.00033477,2.933e-06,1.2234e-08,3.4733e-06
12.477,0.0003333,0.00033337,0.00033127,0.00033472,2.8656e-06,1.2218e-08,3.378e-06
12.65,0.0003333,0.00033337,0.00033132,0.00033467,2.8001e-06,1.2199e-08,3.2853e-06
12.826,0.0003333,0.00033337,0.00033137,0.00033463,2.7364e-06,1.2174e-08,3.1951e-06
13.005,0.0003333,0.00033337,0.00033141,0.00033458,2.6744e-06,1.2144e-08,3.1075e-06
13.186,0.0003333,0.00033337,0.00033146,0.00033454,2.6142e-06,1.2109e-08,3.0222e-06
13.37,0.0003333,0.00033337,0.0003315,0.0003345,2.5555e-06,1.2069e-08,2.9393e-06
13.556,0.0003333,0.00033337,0.00033154,0.00033446,2.4985e-06,1.2023e-08,2.8587e-06
13.745,0.0003333,0.00033336,0.00033158,0.00033442,2.4431e-06,1.1972e-08,2.7803e-06
13.936,0.0003333,0.00033336,0.00033162,0.00033438,2.3891e-06,1.1915e-08,2.704e-06
14.13,0.0003333,0.00033336,0.00033166,0.00033434,2.3366e-06,1.1851e-08,2.6299e-06
14.327,0.0003333,0.00033336,0.00033169,0.0003343,2.2856e-06,1.1782e-08,2.5577e-06
14.527,0.00033331,0.00033336,0.00033173,0.00033427,2.236e-06,1.1707e-08,2.4876e-06
14.729,0.00033331,0.00033336,0.00033176,0.00033423,2.1877e-06,1.1626e-08,2.4194e-06
14.934,0.00033331,0.00033336,0.0003318,0.0003342,2.1407e-06,1.1539e-08,2.353e-06
15.142,0.00033331,0.00033336,0.00033183,0.00033417,2.0951e-06,1.1447e-08,2.2885e-06
15.353,0.00033331,0.00033336,0.00033186,0.00033413,2.0506e-06,1.1348e-08,2.2258e-06
15.567,0.00033331,0.00033336,0.00033189,0.0003341,2.0074e-06,1.1243e-08,2.1647e-06
15.783,0.00033331,0.00033336,0.00033192,0.00033407,1.9654e-06,1.1133e-08,2.1054e-06
16.003,0.00033331,0.00033336,0.00033195,0.00033404,1.9245e-06,1.1018e-08,2.0476e-06
16.226,0.00033331,0.00033336,0.00033198,0.00033401,1.8848e-06,1.0897e-08,1.9915e-06
16.452,0.00033331,0.00033335,0.00033201,0.00033399,1.8461e-06,1.077e-08,1.9369e-06
16.681,0.00033331,0.00033335,0.00033204,0.00033396,1.8085e-06,1.0639e-08,1.8838e-06
16.913,0.00033331,0.00033335,0.00033206,0.00033393,1.7719e-06,1.0503e-08,1.8321e-06
17.149,0.00033331,0.00033335,0.00033209,0.00033391,1.7363e-06,1.0362e-08,1.7819e-06
17.388,0.00033331,0.00033335,0.00033211,0.00033388,1.7017e-06,1.0217e-08,1.733e-06
17.63,0.00033331,0.00033335,0.00033214,0.00033386,1.668e-06,1.0068e-08,1.6855e-06
17.875,0.00033331,0.00033335,0.00033216,0.00033383,1.6353e-06,9.9151e-09,1.6393e-06
18.124,0.00033332,0.00033335,0.00033218,0.00033381,1.6034e-06,9.7587e-09,1.5943e-06
18.377,0.00033332,0.00033335,0.00033221,0.00033379,1.5725e-06,9.599e-09,1.5506e-06
18.632,0.00033332,0.00033335,0.00033223,0.00033377,1.5423e-06,9.4365e-09,1.5081e-06
18.892,0.00033332,0.00033335,0.00033225,0.00033375,1.5131e-06,9.2714e-09,1.4668e-06
19.155,0.00033332,0.00033335,0.00033227,0.00033373,1.4846e-06,9.104e-09,1.4265e-06
19.422,0.00033332,0.00033335,0.00033229,0.00033371,1.4568e-06,8.9346e-09,1.3874e-06
19.692,0.00033332,0.00033335,0.00033231,0.00033369,1.4299e-06,8.7636e-09,1.3494e-06
19.966,0.00033332,0.00033335,0.00033233,0.00033367,1.4037e-06,8.5912e-09,1.3124e-06
20.244,0.00033332,0.00033335,0.00033235,0.00033365,1.3782e-06,8.4178e-09,1.2764e-06
20.526,0.00033332,0.00033335,0.00033236,0.00033363,1.3534e-06,8.2437e-09,1.2414e-06
20.812,0.00033332,0.00033335,0.00033238,0.00033361,1.3293e-06,8.0691e-09,1.2074e-06
21.102,0.00033332,0.00033335,0.0003324,0.0003336,1.3058e-06,7.8944e-09,1.1743e-06
21.396,0.00033332,0.00033335,0.00033241,0.00033358,1.283e-06,7.7199e-09,1.1421e-06
21.694,0.00033332,0.00033335,0.00033243,0.00033356,1.2608e-06,7.5457e-09,1.1107e-06
21.996,0.00033332,0.00033335,0.00033245,0.00033355,1.2393e-06,7.3722e-09,1.0803e-06
22.302,0.00033332,0.00033335,0.00033246,0.00033353,1.2183e-06,7.1996e-09,1.0507e-06
22.613,0.00033332,0.00033334,0.00033248,0.00033352,1.1979e-06,7.0281e-09,1.0218e-06
22.928,0.00033332,0.00033334,0.00033249,0.0003335,1.178e-06,6.8579e-09,9.9382e-07
23.247,0.00033332,0.00033334,0.0003325,0.00033349,1.1587e-06,6.6892e-09,9.6657e-07
23.571,0.00033332,0.00033334,0.00033252,0.00033348,1.14e-06,6.5223e-09,9.4006e-07
23.899,0.00033332,0.00033334,0.00033253,0.00033346,1.1217e-06,6.3572e-09,9.1428e-07
24.232,0.00033332,0.00033334,0.00033254,0.00033345,1.104e-06,6.1942e-09,8.8921e-07
24.569,0.00033332,0.00033334,0.00033256,0.00033344,1.0867e-06,6.0334e-09,8.6482e-07
24.911,0.00033332,0.00033334,0.00033257,0.00033343,1.0699e-06,5.8748e-09,8.411e-07
25.258,0.00033332,0.00033334,0.00033258,0.00033341,1.0536e-06,5.7187e-09,8.1803e-07
25.61,0.00033332,0.00033334,0.00033259,0.0003334,1.0377e-06,5.5651e-09,7.956e-07
25.967,0.00033332,0.00033334,0.0003326,0.00033339,1.0223e-06,5.4141e-09,7.7377e-07
26.328,0.00033332,0.00033334,0.00033261,0.00033338,1.0073e-06,5.2658e-09,7.5255e-07
26.695,0.00033333,0.00033334,0.00033262,0.00033337,9.9266e-07,5.1202e-09,7.3191e-07
27.067,0.00033333,0.00033334,0.00033263,0.00033336,9.7846e-07,4.9774e-09,7.1183e-07
27.443,0.00033333,0.00033334,0.00033264,0.00033335,9.6464e-07,4.8374e-09,6.923e-07
27.826,0.00033333,0.00033334,0.00033265,0.00033334,9.5121e-07,4.7003e-09,6.7331e-07
28.213,0.00033333,0.00033334,0.00033266,0.00033333,9.3815e-07,4.5661e-09,6.5484e-07
28.606,0.00033333,0.00033334,0.00033267,0.00033332,9.2545e-07,4.4348e-09,6.3687e-07
29.004,0.00033333,0.00033334,0.00033268,0.00033331,9.1309e-07,4.3064e-09,6.194e-07
29.408,0.00033333,0.00033334,0.00033269,0.0003333,9.0108e-07,4.181e-09,6.0241e-07
29.818,0.00033333,0.00033334,0.0003327,0.0003333,8.8939e-07,4.0584e-09,5.8588e-07
30.233,0.00033333,0.00033334,0.00033271,0.00033329,8.7803e-07,3.9387e-09,5.698e-07
30.654,0.00033333,0.00033334,0.00033271,0.00033328,8.6697e-07,3.8219e-09,5.5416e-07
31.081,0.00033333,0.00033334,0.00033272,0.00033327,8.5622e-07,3.7079e-09,5.3895e-07
31.514,0.00033333,0.00033334,0.00033273,0.00033326,8.4577e-07,3.5968e-09,5.2416e-07
31.952,0.00033333,0.00033334,0.00033274,0.00033326,8.356e-07,3.4885e-09,5.0978e-07
32.397,0.00033333,0.00033334,0.00033274,0.00033325,8.2572e-07,3.3829e-09,4.9578e-07
32.849,0.00033333,0.00033334,0.00033275,0.00033324,8.161e-07,3.28e-09,4.8217e-07
33.306,0.00033333,0.00033334,0.00033276,0.00033324,8.0675e-07,3.1798e-09,4.6894e-07
33.77,0.00033333,0.00033334,0.00033276,0.00033323,7.9766e-07,3.0823e-09,4.5606e-07
34.24,0.00033333,0.00033334,0.00033277,0.00033322,7.8881e-07,2.9874e-09,4.4354e-07
34.717,0.00033333,0.00033334,0.00033278,0.00033322,7.8021e-07,2.895e-09,4.3136e-07
35.2,0.00033333,0.00033334,0.00033278,0.00033321,7.7184e-07,2.805e-09,4.1952e-07
35.69,0.00033333,0.00033334,0.00033279,0.0003332,7.6371e-07,2.7176e-09,4.08e-07
36.187,0.00033333,0.00033334,0.00033279,0.0003332,7.5579e-07,2.6326e-09,3.9679e-07
36.691,0.00033333,0.00033334,0.0003328,0.00033319,7.481e-07,2.5499e-09,3.8589e-07
37.202,0.00033333,0.00033334,0.00033281,0.00033319,7.4062e-07,2.4695e-09,3.7529e-07
37.72,0.00033333,0.00033334,0.00033281,0.00033318,7.3334e-07,2.3913e-09,3.6498e-07
38.246,0.00033333,0.00033334,0.00033282,0.00033318,7.2626e-07,2.3154e-09,3.5496e-07
38.778,0.00033333,0.00033334,0.00033282,0.00033317,7.1938e-07,2.2416e-09,3.452e-07
39.318,0.00033333,0.00033334,0.00033283,0.00033317,7.1268e-07,2.1699e-09,3.3572e-07
39.866,0.00033333,0.00033334,0.00033283,0.00033316,7.0617e-07,2.1002e-09,3.2649e-07
40.421,0.00033333,0.00033334,0.00033283,0.00033316,6.9984e-07,2.0326e-09,3.1752e-07
40.984,0.00033333,0.00033334,0.00033284,0.00033315,6.9368e-07,1.9669e-09,3.0879e-07
41.555,0.00033333,0.00033334,0.00033284,0.00033315,6.877e-07,1.9031e-09,3.003e-07
42.133,0.00033333,0.00033334,0.00033285,0.00033315,6.8187e-07,1.8411e-09,2.9204e-07
42.72,0.00033333,0.00033334,0.00033285,0.00033314,6.7621e-07,1.781e-09,2.8401e-07
43.315,0.00033333,0.00033334,0.00033286,0.00033314,6.7071e-07,1.7226e-09,2.762e-07
43.918,0.00033333,0.00033334,0.00033286,0.00033313,6.6535e-07,1.6659e-09,2.686e-07
44.53,0.00033333,0.00033334,0.00033286,0.00033313,6.6015e-07,1.6109e-09,2.6122e-07
45.15,0.00033333,0.00033334,0.00033287,0.00033313,6.5508e-07,1.5575e-09,2.5403e-07
45.778,0.00033333,0.00033334,0.00033287,0.00033312,6.5016e-07,1.5057e-09,2.4704e-07
46.416,0.00033333,0.00033334,0.00033287,0.00033312,6.4537e-07,1.4555e-09,2.4024e-07
47.062,0.00033333,0.00033334,0.00033288,0.00033312,6.4072e-07,1.4067e-09,2.3363e-07
47.718,0.00033333,0.00033334,0.00033288,0.00033311,6.3619e-07,1.3593e-09,2.272e-07
48.382,0.00033333,0.00033334,0.00033288,0.00033311,6.3179e-07,1.3134e-09,2.2094e-07
49.056,0.00033333,0.00033334,0.00033289,0.00033311,6.2751e-07,1.2689e-09,2.1486e-07
49.739,0.00033333,0.00033334,0.00033289,0.0003331,6.2335e-07,1.2257e-09,2.0894e-07
50.432,0.00033333,0.00033334,0.00033289,0.0003331,6.1931e-07,1.1838e-09,2.0318e-07
51.134,0.00033333,0.00033334,0.0003329,0.0003331,6.1538e-07,1.1432e-09,1.9758e-07
51.846,0.00033333,0.00033334,0.0003329,0.00033309,6.1155e-07,1.1037e-09,1.9214e-07
52.568,0.00033333,0.00033334,0.0003329,0.00033309,6.0784e-07,1.0655e-09,1.8684e-07
53.3,0.00033333,0.00033334,0.0003329,0.00033309,6.0423e-07,1.0285e-09,1.8169e-07
54.042,0.00033333,0.00033334,0.00033291,0.00033309,6.0071e-07,9.9254e-10,1.7668e-07
54.795,0.00033333,0.00033334,0.00033291,0.00033308,5.973e-07,9.5771e-10,1.7181e-07
55.558,0.00033333,0.00033334,0.00033291,0.00033308,5.9398e-07,9.2394e-10,1.6707e-07
56.331,0.00033333,0.00033334,0.00033291,0.00033308,5.9076e-07,8.9121e-10,1.6246e-07
57.116,0.00033333,0.00033334,0.00033292,0.00033308,5.8762e-07,8.5949e-10,1.5797e-07
57.911,0.00033333,0.00033334,0.00033292,0.00033307,5.8458e-07,8.2874e-10,1.5361e-07
58.718,0.00033333,0.00033334,0.00033292,0.00033307,5.8162e-07,7.9894e-10,1.4937e-07
59.535,0.00033333,0.00033334,0.00033292,0.00033307,5.7874e-07,7.7006e-10,1.4524e-07
60.364,0.00033333,0.00033334,0.00033292,0.00033307,5.7594e-07,7.4208e-10,1.4123e-07
61.205,0.00033333,0.00033334,0.00033293,0.00033306,5.7323e-07,7.1497e-10,1.3733e-07
62.057,0.00033333,0.00033333,0.00033293,0.00033306,5.7059e-07,6.8871e-10,1.3353e-07
62.921,0.00033333,0.00033333,0.00033293,0.00033306,5.6802e-07,6.6327e-10,1.2984e-07
63.798,0.00033333,0.00033333,0.00033293,0.00033306,5.6553e-07,6.3863e-10,1.2625e-07
64.686,0.00033333,0.00033333,0.00033293,0.00033306,5.6311e-07,6.1476e-10,1.2275e-07
65.587,0.00033333,0.00033333,0.00033293,0.00033306,5.6076e-07,5.9165e-10,1.1936e-07
66.5,0.00033333,0.00033333,0.00033294,0.00033305,5.5848e-07,5.6927e-10,1.1605e-07
67.426,0.00033333,0.00033333,0.00033294,0.00033305,5.5626e-07,5.476e-10,1.1284e-07
68.365,0.00033333,0.00033333,0.00033294,0.00033305,5.5411e-07,5.2662e-10,1.0971e-07
69.317,0.00033333,0.00033333,0.00033294,0.00033305,5.5202e-07,5.0631e-10,1.0667e-07
70.282,0.00033333,0.00033333,0.00033294,0.00033305,5.4999e-07,4.8666e-10,1.0371e-07
71.261,0.00033333,0.00033333,0.00033294,0.00033305,5.4803e-07,4.6763e-10,1.0084e-07
72.253,0.00033333,0.00033333,0.00033295,0.00033304,5.4611e-07,4.4923e-10,9.8038e-08
73.26,0.00033333,0.00033333,0.00033295,0.00033304,5.4426e-07,4.3141e-10,9.5317e-08
74.28,0.00033333,0.00033333,0.00033295,0.00033304,5.4246e-07,4.1418e-10,9.267e-08
75.314,0.00033333,0.00033333,0.00033295,0.00033304,5.4071e-07,3.9751e-10,9.0095e-08
76.363,0.00033333,0.00033333,0.00033295,0.00033304,5.3902e-07,3.8139e-10,8.7591e-08
77.426,0.00033333,0.00033333,0.00033295,0.00033304,5.3738e-07,3.658e-10,8.5156e-08
78.505,0.00033333,0.00033333,0.00033295,0.00033304,5.3579e-07,3.5072e-10,8.2787e-08
79.598,0.00033333,0.00033333,0.00033295,0.00033303,5.3424e-07,3.3614e-10,8.0482e-08
80.706,0.00033333,0.00033333,0.00033295,0.00033303,5.3274e-07,3.2205e-10,7.8241e-08
81.83,0.00033333,0.00033333,0.00033296,0.00033303,5.3129e-07,3.0844e-10,7.6062e-08
82.97,0.00033333,0.00033333,0.00033296,0.00033303,5.2989e-07,2.9528e-10,7.3941e-08
84.125,0.00033333,0.00033333,0.00033296,0.00033303,5.2853e-07,2.8256e-10,7.1879e-08
85.296,0.00033333,0.00033333,0.00033296,0.00033303,5.2721e-07,2.7028e-10,6.9874e-08
86.484,0.00033333,0.00033333,0.00033296,0.00033303,5.2594e-07,2.5841e-10,6.7923e-08
87.689,0.00033333,0.00033333,0.00033296,0.00033303,5.247e-07,2.4696e-10,6.6025e-08
88.91,0.00033333,0.00033333,0.00033296,0.00033303,5.2351e-07,2.3589e-10,6.418e-08
90.148,0.00033333,0.00033333,0.00033296,0.00033302,5.2235e-07,2.2522e-10,6.2385e-08
91.403,0.00033333,0.00033333,0.00033296,0.00033302,5.2123e-07,2.1491e-10,6.0639e-08
92.676,0.00033333,0.00033333,0.00033296,0.00033302,5.2016e-07,2.0497e-10,5.8941e-08
93.966,0.00033333,0.00033333,0.00033296,0.00033302,5.1911e-07,1.9537e-10,5.7289e-08
95.275,0.00033333,0.00033333,0.00033296,0.00033302,5.1811e-07,1.8613e-10,5.5683e-08
96.602,0.00033333,0.00033333,0.00033296,0.00033302,5.1713e-07,1.7721e-10,5.412e-08
97.947,0.00033333,0.00033333,0.00033297,0.00033302,5.162e-07,1.6861e-10,5.2601e-08
99.311,0.00033333,0.00033333,0.00033297,0.00033302,5.1529e-07,1.6033e-10,5.1123e-08
100.69,0.00033333,0.00033333,0.00033297,0.00033302,5.1442e-07,1.5236e-10,4.9685e-08
102.1,0.00033333,0.00033333,0.00033297,0.00033302,5.1359e-07,1.4468e-10,4.8287e-08
103.52,0.00033333,0.00033333,0.00033297,0.00033301,5.1278e-07,1.373e-10,4.6927e-08
104.96,0.00033333,0.00033333,0.00033297,0.00033301,5.12e-07,1.302e-10,4.5605e-08
106.42,0.00033333,0.00033333,0.00033297,0.00033301,5.1126e-07,1.2337e-10,4.4319e-08
107.9,0.00033333,0.00033333,0.00033297,0.00033301,5.1054e-07,1.1682e-10,4.3068e-08
109.41,0.00033333,0.00033333,0.00033297,0.00033301,5.0986e-07,1.1054e-10,4.1851e-08
110.93,0.00033333,0.00033333,0.00033297,0.00033301,5.092e-07,1.0452e-10,4.0668e-08
112.47,0.00033333,0.00033333,0.00033297,0.00033301,5.0857e-07,9.8751e-11,3.9517e-08
114.04,0.00033333,0.00033333,0.00033297,0.00033301,5.0797e-07,9.3243e-11,3.8397e-08
115.63,0.00033333,0.00033333,0.00033297,0.00033301,5.074e-07,8.799e-11,3.7309e-08
117.24,0.00033333,0.00033333,0.00033297,0.00033301,5.0685e-07,8.2989e-11,3.625e-08
118.87,0.00033333,0.00033333,0.00033297,0.00033301,5.0633e-07,7.8244e-11,3.522e-08
120.53,0.00033333,0.00033333,0.00033297,0.00033301,5.0584e-07,7.3754e-11,3.4219e-08
122.2,0.00033333,0.00033333,0.00033297,0.000333,5.0537e-07,6.9524e-11,3.3245e-08
123.91,0.00033333,0.00033333,0.00033297,0.000333,5.0492e-07,6.5559e-11,3.2298e-08
125.63,0.00033333,0.00033333,0.00033297,0.000333,5.0451e-07,6.1866e-11,3.1377e-08
127.38,0.00033333,0.00033333,0.00033297,0.000333,5.0411e-07,5.8453e-11,3.0481e-08
129.15,0.00033333,0.00033333,0.00033297,0.000333,5.0374e-07,5.5331e-11,2.961e-08
130.95,0.00033333,0.00033333,0.00033297,0.000333,5.034e-07,5.251e-11,2.8763e-08
132.78,0.00033333,0.00033333,0.00033297,0.000333,5.0308e-07,5.0005e-11,2.7939e-08
134.63,0.00033333,0.00033333,0.00033297,0.000333,5.0278e-07,4.7826e-11,2.7138e-08
136.5,0.00033333,0.00033333,0.00033297,0.000333,5.025e-07,4.5985e-11,2.6358e-08
138.4,0.00033333,0.00033333,0.00033297,0.000333,5.0225e-07,4.4492e-11,2.5601e-08
140.33,0.00033333,0.00033333,0.00033297,0.000333,5.0202e-07,4.3352e-11,2.4864e-08
142.28,0.00033333,0.00033333,0.00033297,0.000333,5.0182e-07,4.2563e-11,2.4148e-08
144.26,0.00033333,0.00033333,0.00033297,0.000333,5.0163e-07,4.2121e-11,2.3451e-08
146.27,0.00033333,0.00033333,0.00033297,0.000333,5.0147e-07,4.2013e-11,2.2774e-08
148.31,0.00033333,0.00033333,0.00033297,0.00033299,5.0133e-07,4.2221e-11,2.2115e-08
150.38,0.00033333,0.00033333,0.00033297,0.00033299,5.0122e-07,4.2722e-11,2.1475e-08
152.47,0.00033333,0.00033333,0.00033297,0.00033299,5.0112e-07,4.349e-11,2.0852e-08
154.59,0.00033333,0.00033333,0.00033297,0.00033299,5.0105e-07,4.4498e-11,2.0246e-08
156.75,0.00033333,0.00033333,0.00033297,0.00033299,5.0099e-07,4.5718e-11,1.9658e-08
158.93,0.00033333,0.00033333,0.00033297,0.00033299,5.0096e-07,4.7124e-11,1.9085e-08
